,Month,station,correlation,soil,resample list,depth
2081,3,2177:AL:SCAN,0.4584162502901335,D,2w,SMS-4.0in
2082,3,2177:AL:SCAN,0.35422161197514557,D,2w,SMS-8.0in
2083,3,2177:AL:SCAN,0.17409537357892593,D,2w,SMS-20.0in
2084,3,2177:AL:SCAN,0.5646363375413189,D,2w,SMS-40.0in
2085,3,2113:AL:SCAN,0.25813829183647585,A,2w,SMS-2.0in
2086,3,2113:AL:SCAN,0.3548799633267447,A,2w,SMS-4.0in
2087,3,2113:AL:SCAN,0.4311620442028561,A,2w,SMS-8.0in
2088,3,2113:AL:SCAN,0.2273544224709261,B,2w,SMS-20.0in
2089,3,2113:AL:SCAN,0.44912617838458235,B,2w,SMS-40.0in
2090,3,2174:AL:SCAN,0.34616468632748826,D,2w,SMS-2.0in
2091,3,2174:AL:SCAN,0.3287583379525689,D,2w,SMS-4.0in
2092,3,2174:AL:SCAN,0.45573443598030117,D,2w,SMS-8.0in
2093,3,2174:AL:SCAN,0.44546052478430753,D,2w,SMS-20.0in
2094,3,2174:AL:SCAN,0.25031297544256015,D,2w,SMS-40.0in
2095,3,2055:AL:SCAN,0.2013915774525215,B,2w,SMS-2.0in
2096,3,2055:AL:SCAN,-0.03455318742024475,B,2w,SMS-4.0in
2097,3,2055:AL:SCAN,0.2036897253469311,B,2w,SMS-8.0in
2098,3,2055:AL:SCAN,0.3342450813434103,D,2w,SMS-20.0in
2099,3,2055:AL:SCAN,-0.11857145991879835,D,2w,SMS-40.0in
2100,3,2173:AL:SCAN,0.2500553609493745,B,2w,SMS-2.0in
2101,3,2173:AL:SCAN,0.2861639754632299,B,2w,SMS-4.0in
2102,3,2173:AL:SCAN,0.32389769300015303,D,2w,SMS-8.0in
2103,3,2173:AL:SCAN,0.025076624744709775,D,2w,SMS-20.0in
2104,3,2173:AL:SCAN,-0.01792822638653394,D,2w,SMS-40.0in
2105,3,2180:AL:SCAN,0.5832627072812406,A,2w,SMS-2.0in
2106,3,2180:AL:SCAN,0.35972753550098624,A,2w,SMS-4.0in
2107,3,2180:AL:SCAN,0.39305577209607107,A,2w,SMS-8.0in
2108,3,2180:AL:SCAN,-0.08047342306676449,A,2w,SMS-20.0in
2109,3,2180:AL:SCAN,0.14945732859929411,C,2w,SMS-40.0in
2110,3,2114:AL:SCAN,0.13862617156996151,B,2w,SMS-2.0in
2111,3,2114:AL:SCAN,0.20348687063789095,D,2w,SMS-4.0in
2112,3,2114:AL:SCAN,0.08835609755988569,D,2w,SMS-8.0in
2113,3,2114:AL:SCAN,0.12565928156397033,D,2w,SMS-20.0in
2114,3,2114:AL:SCAN,0.16572426893711012,D,2w,SMS-40.0in
2115,3,2178:AL:SCAN,0.16288223128151855,A,2w,SMS-2.0in
2116,3,2178:AL:SCAN,0.27451783590247036,A,2w,SMS-4.0in
2117,3,2178:AL:SCAN,0.38803215918717376,A,2w,SMS-8.0in
2118,3,2178:AL:SCAN,0.1316145336031725,A,2w,SMS-20.0in
2119,3,2178:AL:SCAN,0.11797254351136585,B,2w,SMS-40.0in
2120,3,2181:AL:SCAN,0.19679080833933713,A,2w,SMS-2.0in
2121,3,2181:AL:SCAN,-0.2544389271472333,A,2w,SMS-4.0in
2122,3,2181:AL:SCAN,0.15345578197221285,A,2w,SMS-8.0in
2123,3,2181:AL:SCAN,-0.0838215821054733,A,2w,SMS-20.0in
2124,3,2181:AL:SCAN,0.059858522716648786,C,2w,SMS-40.0in
2125,3,2182:AL:SCAN,0.2857881524864893,A,2w,SMS-2.0in
2126,3,2182:AL:SCAN,-0.011850755939725122,A,2w,SMS-4.0in
2127,3,2182:AL:SCAN,0.26922230935448893,A,2w,SMS-8.0in
2128,3,2182:AL:SCAN,0.27371343044345914,A,2w,SMS-20.0in
2129,3,2182:AL:SCAN,0.4290058305274359,A,2w,SMS-40.0in
2130,3,2176:AL:SCAN,-0.3447844132050705,A,2w,SMS-2.0in
2131,3,2176:AL:SCAN,0.09512481508938622,A,2w,SMS-4.0in
2132,3,2176:AL:SCAN,-0.12231167084086254,A,2w,SMS-8.0in
2133,3,2176:AL:SCAN,-0.11650050055374002,A,2w,SMS-20.0in
2134,3,2176:AL:SCAN,-0.05426580817028277,A,2w,SMS-40.0in
2135,3,2056:AL:SCAN,0.30407290959223704,B,2w,SMS-2.0in
2136,3,2056:AL:SCAN,0.22583696979870746,B,2w,SMS-4.0in
2137,3,2056:AL:SCAN,0.4083265927032248,D,2w,SMS-8.0in
2138,3,2056:AL:SCAN,0.12367603419575851,D,2w,SMS-20.0in
2139,3,2056:AL:SCAN,-0.233332460333395,D,2w,SMS-40.0in
2140,3,2179:AL:SCAN,0.19509094298839,A,2w,SMS-2.0in
2141,3,2179:AL:SCAN,-0.14157619017078837,A,2w,SMS-4.0in
2142,3,2179:AL:SCAN,-0.15851569312499245,A,2w,SMS-8.0in
2143,3,2179:AL:SCAN,0.14730403071110332,A,2w,SMS-20.0in
2144,3,2179:AL:SCAN,0.3490858064602996,,2w,SMS-40.0in
2145,3,2115:AL:SCAN,0.2812041421191471,A,2w,SMS-2.0in
2146,3,2115:AL:SCAN,0.24931776717399076,A,2w,SMS-4.0in
2147,3,2115:AL:SCAN,0.19827724246763853,A,2w,SMS-8.0in
2148,3,2115:AL:SCAN,0.3074838295877712,C,2w,SMS-20.0in
2149,3,2115:AL:SCAN,0.11199842296187522,D,2w,SMS-40.0in
2150,3,2175:AL:SCAN,0.4036956883037656,B,2w,SMS-2.0in
2151,3,2175:AL:SCAN,0.3712780497059093,B,2w,SMS-4.0in
2152,3,2175:AL:SCAN,0.3823532988359307,B,2w,SMS-8.0in
2153,3,2175:AL:SCAN,0.024499968958050754,B,2w,SMS-20.0in
2154,3,2175:AL:SCAN,0.12475628984642784,D,2w,SMS-40.0in
2155,3,2053:AL:SCAN,0.14040305486252888,D,2w,SMS-2.0in
2156,3,2053:AL:SCAN,0.21362462084960082,B,2w,SMS-4.0in
2157,3,2053:AL:SCAN,0.04520643378318463,B,2w,SMS-8.0in
2158,3,2053:AL:SCAN,0.015544072872203992,D,2w,SMS-20.0in
2159,3,2053:AL:SCAN,0.10792299354407865,D,2w,SMS-40.0in
2160,5,2057:AL:SCAN,0.1483588703513301,D,3w,SMS-2.0in
2161,5,2057:AL:SCAN,0.10778445536669255,D,3w,SMS-4.0in
2162,5,2057:AL:SCAN,0.002184888391268261,D,3w,SMS-8.0in
2163,5,2057:AL:SCAN,0.12700029057176013,D,3w,SMS-20.0in
2164,5,2057:AL:SCAN,0.18251693842444333,D,3w,SMS-40.0in
2165,5,2078:AL:SCAN,0.3092072036647692,D,3w,SMS-2.0in
2166,5,2078:AL:SCAN,0.23369742073779862,B,3w,SMS-4.0in
2167,5,2078:AL:SCAN,0.32155043080694384,D,3w,SMS-8.0in
2168,5,2078:AL:SCAN,0.3960162311550249,D,3w,SMS-20.0in
2169,5,2078:AL:SCAN,0.1407053306370672,D,3w,SMS-40.0in
2170,5,2177:AL:SCAN,0.5166977135019253,D,3w,SMS-2.0in
2171,5,2177:AL:SCAN,0.3829100851317154,D,3w,SMS-4.0in
2172,5,2177:AL:SCAN,0.6088996409694827,D,3w,SMS-8.0in
2173,5,2177:AL:SCAN,0.4574888323232412,D,3w,SMS-20.0in
2174,5,2177:AL:SCAN,-0.020128283281601933,D,3w,SMS-40.0in
2175,5,2113:AL:SCAN,0.07067112171347316,A,3w,SMS-2.0in
2176,5,2113:AL:SCAN,-0.006052418970248341,A,3w,SMS-4.0in
2177,5,2113:AL:SCAN,0.05047270907819913,A,3w,SMS-8.0in
2178,5,2113:AL:SCAN,-0.02972622423195776,B,3w,SMS-20.0in
2179,5,2113:AL:SCAN,0.0037748840973696705,B,3w,SMS-40.0in
2180,5,2174:AL:SCAN,0.2535375559461745,D,3w,SMS-2.0in
2181,5,2174:AL:SCAN,0.07947603926222001,D,3w,SMS-4.0in
2182,5,2174:AL:SCAN,0.22180274142611514,D,3w,SMS-8.0in
2183,5,2174:AL:SCAN,0.2662864207617232,D,3w,SMS-20.0in
2184,5,2174:AL:SCAN,0.12224812217309236,D,3w,SMS-40.0in
2185,5,2055:AL:SCAN,0.1040155915872434,B,3w,SMS-2.0in
2186,5,2055:AL:SCAN,0.09707485000444661,B,3w,SMS-4.0in
2187,5,2055:AL:SCAN,0.27097229434929165,B,3w,SMS-8.0in
2188,5,2055:AL:SCAN,0.3632107298537391,D,3w,SMS-20.0in
2189,5,2055:AL:SCAN,-0.1407691328655159,D,3w,SMS-40.0in
2190,5,2173:AL:SCAN,0.5994606596863722,B,3w,SMS-2.0in
2191,5,2173:AL:SCAN,0.5438334881697229,B,3w,SMS-4.0in
2192,5,2173:AL:SCAN,0.872787216266588,D,3w,SMS-8.0in
2193,5,2173:AL:SCAN,0.47778571022144545,D,3w,SMS-20.0in
2194,5,2173:AL:SCAN,0.6521226249442866,D,3w,SMS-40.0in
2195,5,2180:AL:SCAN,-0.10180316136355219,A,3w,SMS-2.0in
2196,5,2180:AL:SCAN,-0.008624224743683564,A,3w,SMS-4.0in
2197,5,2180:AL:SCAN,0.0023476312505955085,A,3w,SMS-8.0in
2198,5,2180:AL:SCAN,-0.0461386159644437,A,3w,SMS-20.0in
2199,5,2180:AL:SCAN,0.09474371495190013,C,3w,SMS-40.0in
2200,5,2114:AL:SCAN,0.6059950971237021,B,3w,SMS-2.0in
2201,5,2114:AL:SCAN,0.5086892970430352,D,3w,SMS-4.0in
2202,5,2114:AL:SCAN,0.39802678440044725,D,3w,SMS-8.0in
2203,5,2114:AL:SCAN,0.5769042313033129,D,3w,SMS-20.0in
2204,5,2114:AL:SCAN,0.5729801238144852,D,3w,SMS-40.0in
2205,5,2178:AL:SCAN,0.2710385057381297,A,3w,SMS-2.0in
2206,5,2178:AL:SCAN,0.04577963565702344,A,3w,SMS-4.0in
2207,5,2178:AL:SCAN,0.6546026806068441,A,3w,SMS-8.0in
2208,5,2178:AL:SCAN,0.3497726320828423,A,3w,SMS-20.0in
2209,5,2178:AL:SCAN,0.680784344667039,B,3w,SMS-40.0in
2210,5,2181:AL:SCAN,0.699832172854895,A,3w,SMS-2.0in
2211,5,2181:AL:SCAN,0.7870235262420793,A,3w,SMS-4.0in
2212,5,2181:AL:SCAN,0.5567322877121905,A,3w,SMS-8.0in
2213,5,2181:AL:SCAN,0.9087945139847545,A,3w,SMS-20.0in
2214,5,2181:AL:SCAN,0.6391270012655262,C,3w,SMS-40.0in
2215,5,2182:AL:SCAN,0.10327801463426536,A,3w,SMS-2.0in
2216,5,2182:AL:SCAN,0.4159183047719773,A,3w,SMS-4.0in
2217,5,2182:AL:SCAN,0.2507822788596977,A,3w,SMS-8.0in
2218,5,2182:AL:SCAN,0.40883705818148597,A,3w,SMS-20.0in
2219,5,2182:AL:SCAN,-0.0005564030296201225,A,3w,SMS-40.0in
2220,5,2176:AL:SCAN,0.1788046936440971,A,3w,SMS-2.0in
2221,5,2176:AL:SCAN,0.1519550026032149,A,3w,SMS-4.0in
2222,5,2176:AL:SCAN,0.2619277609064456,A,3w,SMS-8.0in
2223,5,2176:AL:SCAN,0.10885414916469936,A,3w,SMS-20.0in
2224,5,2176:AL:SCAN,0.24662119594026063,A,3w,SMS-40.0in
2225,5,2056:AL:SCAN,0.3053990126798053,B,3w,SMS-2.0in
2226,5,2056:AL:SCAN,0.16795785053660434,B,3w,SMS-4.0in
2227,5,2056:AL:SCAN,0.20206401454567577,D,3w,SMS-8.0in
2228,5,2056:AL:SCAN,0.19577484786045285,D,3w,SMS-20.0in
2229,5,2056:AL:SCAN,0.03993374530404593,D,3w,SMS-40.0in
2230,5,2179:AL:SCAN,0.0070573399200129375,A,3w,SMS-2.0in
2231,5,2179:AL:SCAN,-0.15082933049864097,A,3w,SMS-4.0in
2232,5,2179:AL:SCAN,-0.35102979883792473,A,3w,SMS-8.0in
2233,5,2179:AL:SCAN,-0.013663395435274745,A,3w,SMS-20.0in
2234,5,2179:AL:SCAN,-0.08170833093127491,,3w,SMS-40.0in
2235,5,2115:AL:SCAN,0.7001356351973118,A,3w,SMS-2.0in
2236,5,2115:AL:SCAN,0.6087033557738337,A,3w,SMS-4.0in
2237,5,2115:AL:SCAN,0.5868963694605901,A,3w,SMS-8.0in
2238,5,2115:AL:SCAN,0.6485494660750285,C,3w,SMS-20.0in
2239,5,2115:AL:SCAN,0.5413381881078962,D,3w,SMS-40.0in
2240,5,2175:AL:SCAN,0.48285438026815114,B,3w,SMS-2.0in
2241,5,2175:AL:SCAN,0.7145314250147328,B,3w,SMS-4.0in
2242,5,2175:AL:SCAN,0.6030639348150588,B,3w,SMS-8.0in
2243,5,2175:AL:SCAN,0.38254333949839975,B,3w,SMS-20.0in
2244,5,2175:AL:SCAN,0.2068948160599663,D,3w,SMS-40.0in
2245,5,2053:AL:SCAN,0.3079282029381022,D,3w,SMS-2.0in
2246,5,2053:AL:SCAN,0.48571269606787565,B,3w,SMS-4.0in
2247,5,2053:AL:SCAN,0.4372082701472157,B,3w,SMS-8.0in
2248,5,2053:AL:SCAN,0.14945353071771314,D,3w,SMS-20.0in
2249,5,2053:AL:SCAN,0.2547727970570081,D,3w,SMS-40.0in
2250,6,2057:AL:SCAN,0.20329298991169054,D,3w,SMS-2.0in
2251,6,2057:AL:SCAN,0.154341809317838,D,3w,SMS-4.0in
2252,6,2057:AL:SCAN,0.0042472259770145295,D,3w,SMS-8.0in
2253,6,2057:AL:SCAN,0.05212179837599773,D,3w,SMS-20.0in
2254,6,2057:AL:SCAN,0.05766829115913289,D,3w,SMS-40.0in
2255,6,2078:AL:SCAN,0.009165412135645503,D,3w,SMS-2.0in
2256,6,2078:AL:SCAN,-0.3032990655790688,B,3w,SMS-4.0in
2257,6,2078:AL:SCAN,-0.13457416126542682,D,3w,SMS-8.0in
2258,6,2078:AL:SCAN,0.0035638516468829884,D,3w,SMS-20.0in
2259,6,2078:AL:SCAN,0.09750944740816063,D,3w,SMS-40.0in
2260,6,2177:AL:SCAN,0.6733459539153306,D,3w,SMS-2.0in
2261,6,2177:AL:SCAN,0.5969967209016631,D,3w,SMS-4.0in
2262,6,2177:AL:SCAN,0.6186893695067535,D,3w,SMS-8.0in
2263,6,2177:AL:SCAN,0.6435543388277066,D,3w,SMS-20.0in
2264,6,2177:AL:SCAN,0.7360850834101124,D,3w,SMS-40.0in
2265,6,2113:AL:SCAN,0.5133346357778096,A,3w,SMS-2.0in
2266,6,2113:AL:SCAN,0.23371677287987377,A,3w,SMS-4.0in
2267,6,2113:AL:SCAN,0.4983548880269647,A,3w,SMS-8.0in
2268,6,2113:AL:SCAN,0.43067755760354276,B,3w,SMS-20.0in
2269,6,2113:AL:SCAN,0.0011535824149657185,B,3w,SMS-40.0in
2270,6,2174:AL:SCAN,0.2677969296655074,D,3w,SMS-2.0in
2271,6,2174:AL:SCAN,0.2915158250667817,D,3w,SMS-4.0in
2272,6,2174:AL:SCAN,0.3065555445494827,D,3w,SMS-8.0in
2273,6,2174:AL:SCAN,0.5938843910735014,D,3w,SMS-20.0in
2274,6,2174:AL:SCAN,-0.1271516480144557,D,3w,SMS-40.0in
2275,6,2055:AL:SCAN,0.24833667563170334,B,3w,SMS-2.0in
2276,6,2055:AL:SCAN,0.16909683772852713,B,3w,SMS-4.0in
2277,6,2055:AL:SCAN,0.1432707789667167,B,3w,SMS-8.0in
2278,6,2055:AL:SCAN,0.03898907144224288,D,3w,SMS-20.0in
2279,6,2055:AL:SCAN,-0.11103461964753736,D,3w,SMS-40.0in
2280,6,2173:AL:SCAN,0.3971260764527128,B,3w,SMS-2.0in
2281,6,2173:AL:SCAN,0.3607929743472732,B,3w,SMS-4.0in
2282,6,2173:AL:SCAN,0.23693993727395699,D,3w,SMS-8.0in
2283,6,2173:AL:SCAN,-0.11520079842661997,D,3w,SMS-20.0in
2284,6,2173:AL:SCAN,0.12281331776382964,D,3w,SMS-40.0in
2285,6,2180:AL:SCAN,-0.24361592005040456,A,3w,SMS-2.0in
2286,6,2180:AL:SCAN,0.11217738248989997,A,3w,SMS-4.0in
2287,6,2180:AL:SCAN,-0.5904044118723972,A,3w,SMS-8.0in
2288,6,2180:AL:SCAN,-0.4960306442149726,A,3w,SMS-20.0in
2289,6,2180:AL:SCAN,-0.4677709091050202,C,3w,SMS-40.0in
2290,6,2114:AL:SCAN,0.6440108532287373,B,3w,SMS-2.0in
2291,6,2114:AL:SCAN,0.6695454710902151,D,3w,SMS-4.0in
2292,6,2114:AL:SCAN,0.39550196857837383,D,3w,SMS-8.0in
2293,6,2114:AL:SCAN,0.8317678432861583,D,3w,SMS-20.0in
2294,6,2114:AL:SCAN,0.5891410535686116,D,3w,SMS-40.0in
2295,6,2178:AL:SCAN,-0.04012936337338192,A,3w,SMS-2.0in
2296,6,2178:AL:SCAN,0.00573200474599918,A,3w,SMS-4.0in
2297,6,2178:AL:SCAN,0.2498243208784041,A,3w,SMS-8.0in
2298,6,2178:AL:SCAN,0.035924273437926,A,3w,SMS-20.0in
2299,6,2178:AL:SCAN,-0.15036224357336572,B,3w,SMS-40.0in
2300,6,2181:AL:SCAN,0.6641200933949418,A,3w,SMS-2.0in
2301,6,2181:AL:SCAN,0.7702338222948514,A,3w,SMS-4.0in
2302,6,2181:AL:SCAN,0.5736201277194926,A,3w,SMS-8.0in
2303,6,2181:AL:SCAN,0.5540616123477122,A,3w,SMS-20.0in
2304,6,2181:AL:SCAN,0.5813872126824653,C,3w,SMS-40.0in
2305,6,2182:AL:SCAN,0.5136939086203305,A,3w,SMS-2.0in
2306,6,2182:AL:SCAN,-0.07485195115862742,A,3w,SMS-4.0in
2307,6,2182:AL:SCAN,0.3836181699367169,A,3w,SMS-8.0in
2308,6,2182:AL:SCAN,0.2675040510411511,A,3w,SMS-20.0in
2309,6,2182:AL:SCAN,0.31415457232284927,A,3w,SMS-40.0in
2310,6,2176:AL:SCAN,0.1409611162603883,A,3w,SMS-2.0in
2311,6,2176:AL:SCAN,0.27962761015340626,A,3w,SMS-4.0in
2312,6,2176:AL:SCAN,0.44695136824944515,A,3w,SMS-8.0in
2313,6,2176:AL:SCAN,0.4857459983433132,A,3w,SMS-20.0in
2314,6,2176:AL:SCAN,0.3827211373221429,A,3w,SMS-40.0in
2315,6,2056:AL:SCAN,0.5019187611146885,B,3w,SMS-2.0in
2316,6,2056:AL:SCAN,0.38743672582532496,B,3w,SMS-4.0in
2317,6,2056:AL:SCAN,0.49235262229364324,D,3w,SMS-8.0in
2318,6,2056:AL:SCAN,0.5317883171426983,D,3w,SMS-20.0in
2319,6,2056:AL:SCAN,0.18747290113686474,D,3w,SMS-40.0in
2320,6,2179:AL:SCAN,0.09881115007545192,A,3w,SMS-2.0in
2321,6,2179:AL:SCAN,0.4315754382007954,A,3w,SMS-4.0in
2322,6,2179:AL:SCAN,0.2400996553473548,A,3w,SMS-8.0in
2323,6,2179:AL:SCAN,0.20706391235081523,A,3w,SMS-20.0in
2324,6,2179:AL:SCAN,0.2746268551728201,,3w,SMS-40.0in
2325,6,2115:AL:SCAN,0.22080718237998742,A,3w,SMS-2.0in
2326,6,2115:AL:SCAN,0.26776423918257175,A,3w,SMS-4.0in
2327,6,2115:AL:SCAN,0.08112947899894478,A,3w,SMS-8.0in
2328,6,2115:AL:SCAN,0.08247052600316049,C,3w,SMS-20.0in
2329,6,2115:AL:SCAN,0.46804579161872134,D,3w,SMS-40.0in
2330,6,2175:AL:SCAN,-0.25510736627249264,B,3w,SMS-2.0in
2331,6,2175:AL:SCAN,-0.04757940730873563,B,3w,SMS-4.0in
2332,6,2175:AL:SCAN,-0.005127462862108701,B,3w,SMS-8.0in
2333,6,2175:AL:SCAN,0.33627057848371866,B,3w,SMS-20.0in
2334,6,2175:AL:SCAN,0.17594138308588478,D,3w,SMS-40.0in
2335,6,2053:AL:SCAN,0.32344970365886,D,3w,SMS-2.0in
2336,6,2053:AL:SCAN,0.598698207653853,B,3w,SMS-4.0in
2337,6,2053:AL:SCAN,0.5665885776915313,B,3w,SMS-8.0in
2338,6,2053:AL:SCAN,0.6070325681822294,D,3w,SMS-20.0in
2339,6,2053:AL:SCAN,0.6184018889240667,D,3w,SMS-40.0in
2340,7,2057:AL:SCAN,0.2319411693639785,D,3w,SMS-2.0in
2341,7,2057:AL:SCAN,-0.030686628364606824,D,3w,SMS-4.0in
2342,7,2057:AL:SCAN,0.0017110420705829447,D,3w,SMS-8.0in
2343,7,2057:AL:SCAN,0.012379695469816833,D,3w,SMS-20.0in
2344,7,2057:AL:SCAN,0.15282090862210096,D,3w,SMS-40.0in
2345,7,2078:AL:SCAN,0.09150665697592843,D,3w,SMS-2.0in
2346,7,2078:AL:SCAN,0.024418970731547085,B,3w,SMS-4.0in
2347,7,2078:AL:SCAN,0.157480071174724,D,3w,SMS-8.0in
2348,7,2078:AL:SCAN,0.1770985426633926,D,3w,SMS-20.0in
2349,7,2078:AL:SCAN,-0.051457184143764746,D,3w,SMS-40.0in
2350,7,2177:AL:SCAN,-0.16167807356422514,D,3w,SMS-2.0in
2351,7,2177:AL:SCAN,0.11536043729501663,D,3w,SMS-4.0in
2352,7,2177:AL:SCAN,-0.2902914574854619,D,3w,SMS-8.0in
2353,7,2177:AL:SCAN,-0.6147393771674977,D,3w,SMS-20.0in
2354,7,2177:AL:SCAN,0.3606351266121091,D,3w,SMS-40.0in
2355,7,2113:AL:SCAN,0.390330373603052,A,3w,SMS-2.0in
2356,7,2113:AL:SCAN,0.43637334695524255,A,3w,SMS-4.0in
2357,7,2113:AL:SCAN,0.3498577674563774,A,3w,SMS-8.0in
2358,7,2113:AL:SCAN,0.19608647710094046,B,3w,SMS-20.0in
2359,7,2113:AL:SCAN,-0.09687081973625995,B,3w,SMS-40.0in
2360,7,2174:AL:SCAN,-0.35741954519796487,D,3w,SMS-2.0in
2361,7,2174:AL:SCAN,-0.5845216527763615,D,3w,SMS-4.0in
2362,7,2174:AL:SCAN,-0.5972520600020685,D,3w,SMS-8.0in
2363,7,2174:AL:SCAN,-0.09380381203325407,D,3w,SMS-20.0in
2364,7,2174:AL:SCAN,-0.04532876501335371,D,3w,SMS-40.0in
2365,7,2055:AL:SCAN,0.6981328930457738,B,3w,SMS-2.0in
2366,7,2055:AL:SCAN,0.5661219688310086,B,3w,SMS-4.0in
2367,7,2055:AL:SCAN,0.6756782361543351,B,3w,SMS-8.0in
2368,7,2055:AL:SCAN,0.6123996481841613,D,3w,SMS-20.0in
2369,7,2055:AL:SCAN,0.4654425297206467,D,3w,SMS-40.0in
2370,7,2173:AL:SCAN,-0.4606603908385449,B,3w,SMS-2.0in
2371,7,2173:AL:SCAN,-0.13193154843556165,B,3w,SMS-4.0in
2372,7,2173:AL:SCAN,-0.3131531993040526,D,3w,SMS-8.0in
2373,7,2173:AL:SCAN,-0.15161235446179652,D,3w,SMS-20.0in
2374,7,2173:AL:SCAN,-0.36750335791299094,D,3w,SMS-40.0in
2375,7,2180:AL:SCAN,-0.23710348725332983,A,3w,SMS-2.0in
2376,7,2180:AL:SCAN,-0.31860687586847913,A,3w,SMS-4.0in
2377,7,2180:AL:SCAN,0.34268570412780086,A,3w,SMS-8.0in
2378,7,2180:AL:SCAN,0.1916894602404402,A,3w,SMS-20.0in
2379,7,2180:AL:SCAN,-0.031693504314190754,C,3w,SMS-40.0in
2380,7,2114:AL:SCAN,0.6439935273079074,B,3w,SMS-2.0in
2381,7,2114:AL:SCAN,0.463381582604845,D,3w,SMS-4.0in
2382,7,2114:AL:SCAN,0.2541022224252846,D,3w,SMS-8.0in
2383,7,2114:AL:SCAN,0.6906844565081958,D,3w,SMS-20.0in
2384,7,2114:AL:SCAN,0.5858346203796447,D,3w,SMS-40.0in
2385,7,2178:AL:SCAN,0.03359274344054382,A,3w,SMS-2.0in
2386,7,2178:AL:SCAN,-0.014521800663516235,A,3w,SMS-4.0in
2387,7,2178:AL:SCAN,0.3230567047672875,A,3w,SMS-8.0in
2388,7,2178:AL:SCAN,0.05930926050183249,A,3w,SMS-20.0in
2389,7,2178:AL:SCAN,0.37926815941016406,B,3w,SMS-40.0in
2390,7,2181:AL:SCAN,-0.02819459317986455,A,3w,SMS-2.0in
2391,7,2181:AL:SCAN,0.11674610667071689,A,3w,SMS-4.0in
2392,7,2181:AL:SCAN,0.1439093921838809,A,3w,SMS-8.0in
2393,7,2181:AL:SCAN,0.0012180226861549486,A,3w,SMS-20.0in
2394,7,2181:AL:SCAN,-0.029029010075917162,C,3w,SMS-40.0in
2395,7,2182:AL:SCAN,0.3815497894707755,A,3w,SMS-2.0in
2396,7,2182:AL:SCAN,0.17114364905710316,A,3w,SMS-4.0in
2397,7,2182:AL:SCAN,0.35447385438658396,A,3w,SMS-8.0in
2398,7,2182:AL:SCAN,0.40891213298306867,A,3w,SMS-20.0in
2399,7,2182:AL:SCAN,0.37793542363941,A,3w,SMS-40.0in
2400,7,2176:AL:SCAN,0.014998903816607873,A,3w,SMS-2.0in
2401,7,2176:AL:SCAN,0.4842621770609091,A,3w,SMS-4.0in
2402,7,2176:AL:SCAN,0.3645129479226426,A,3w,SMS-8.0in
2403,7,2176:AL:SCAN,0.058375425840645145,A,3w,SMS-20.0in
2404,7,2176:AL:SCAN,0.11133282417158767,A,3w,SMS-40.0in
2405,7,2056:AL:SCAN,0.34072991032032185,B,3w,SMS-2.0in
2406,7,2056:AL:SCAN,0.29244173622867004,B,3w,SMS-4.0in
2407,7,2056:AL:SCAN,0.30602940452464705,D,3w,SMS-8.0in
2408,7,2056:AL:SCAN,0.4323647394591964,D,3w,SMS-20.0in
2409,7,2056:AL:SCAN,0.38990435459650924,D,3w,SMS-40.0in
2410,7,2179:AL:SCAN,1.2216185781569588e-05,A,3w,SMS-2.0in
2411,7,2179:AL:SCAN,0.3269003122632196,A,3w,SMS-4.0in
2412,7,2179:AL:SCAN,0.12630647934283984,A,3w,SMS-8.0in
2413,7,2179:AL:SCAN,-0.0585783891100305,A,3w,SMS-20.0in
2414,7,2179:AL:SCAN,0.011362069810045167,,3w,SMS-40.0in
2415,7,2115:AL:SCAN,0.5355357129274874,A,3w,SMS-2.0in
2416,7,2115:AL:SCAN,0.2980788099685711,A,3w,SMS-4.0in
2417,7,2115:AL:SCAN,0.24530805583487902,A,3w,SMS-8.0in
2418,7,2115:AL:SCAN,0.35965144054960535,C,3w,SMS-20.0in
2419,7,2115:AL:SCAN,0.6789437559884559,D,3w,SMS-40.0in
2420,7,2175:AL:SCAN,0.6637415090001869,B,3w,SMS-2.0in
2421,7,2175:AL:SCAN,0.2635613543955868,B,3w,SMS-4.0in
2422,7,2175:AL:SCAN,0.41478854336298865,B,3w,SMS-8.0in
2423,7,2175:AL:SCAN,-0.36022641426993524,B,3w,SMS-20.0in
2424,7,2175:AL:SCAN,0.7812716638034556,D,3w,SMS-40.0in
2425,7,2053:AL:SCAN,-0.26888560348320184,D,3w,SMS-2.0in
2426,7,2053:AL:SCAN,-0.5111085331495644,B,3w,SMS-4.0in
2427,7,2053:AL:SCAN,-0.3461541714201945,B,3w,SMS-8.0in
2428,7,2053:AL:SCAN,-0.28653005508376705,D,3w,SMS-20.0in
2429,7,2053:AL:SCAN,-0.10259833258594107,D,3w,SMS-40.0in
2430,8,2057:AL:SCAN,-0.012510055730839598,D,3w,SMS-2.0in
2431,8,2057:AL:SCAN,-0.15560717209976252,D,3w,SMS-4.0in
2432,8,2057:AL:SCAN,-0.04805844487428444,D,3w,SMS-8.0in
2433,8,2057:AL:SCAN,-0.10797206735235723,D,3w,SMS-20.0in
2434,8,2057:AL:SCAN,0.07033696484286396,D,3w,SMS-40.0in
2435,8,2078:AL:SCAN,0.18940533503077883,D,3w,SMS-2.0in
2436,8,2078:AL:SCAN,0.20519555355071675,B,3w,SMS-4.0in
